As of: ,,2-Dec-21,,,,,,,,,,,,"Prepared by: Shelby Chase, Safety and Enforcement Division"
Utility,Year,Outage Start,Full Restoration ,Outage Duration,Outage Days,Outage Hours,Circuit Name,HFTD,TOTAL CUSTOMERS IMPACTED,RESIDENTIAL CUSTOMERS,COMMERCIAL/INDUSTRIAL CUSTOMERS,MEDICAL BASELINE CUSTOMERS,OTHER CUSTOMERS,Notes
PG&E,2019,6/8/19 20:55,6/9/19 13:57,"0 days,17 hrs,2 min",0.71,17.03,BUTTE 1105*,"TIER 2, TIER 3, Partially Outside HFTD",167,153,12,5,2,
PG&E,2019,6/8/19 21:13,6/9/19 10:41,"0 days,13 hrs,28 min",0.561,13.47,CLARK ROAD 1101,"TIER 2, Partially Outside HFTD",13,0,13,0,0,
PG&E,2019,6/8/19 21:13,6/9/19 13:01,"0 days,15 hrs,48 min",0.658,15.8,CLARK ROAD 1102,"TIER 2, TIER 3, Partially Outside HFTD",1047,909,118,66,20,
PG&E,2019,6/8/19 6:18,6/8/19 19:39,"0 days,13 hrs,21 min",0.556,13.35,MONTICELLO 1101,"TIER 2, Zone 1, Partially Outside HFTD",1334,1100,188,53,46,
PG&E,2019,6/8/19 20:58,6/9/19 14:42,"0 days,17 hrs,44 min",0.739,17.73,NOTRE DAME 1104*,"TIER 2, TIER 3, Partially Outside HFTD",219,186,30,7,3,
PG&E,2019,6/8/19 21:07,6/9/19 17:20,"0 days,20 hrs,13 min",0.842,20.22,ORO FINO 1101,TIER 3,2277,2203,72,219,2,
PG&E,2019,6/8/19 21:07,6/9/19 17:45,"0 days,20 hrs,38 min",0.86,20.63,ORO FINO 1102,"TIER 2, TIER 3",1954,1817,125,106,12,
PG&E,2019,6/8/19 21:19,6/9/19 9:45,"0 days,12 hrs,26 min",0.518,12.43,OROVILLE 0402,Outside of HFTD,353,202,151,13,0,
PG&E,2019,6/8/19 21:19,6/9/19 9:46,"0 days,12 hrs,27 min",0.519,12.45,OROVILLE 0403,Outside of HFTD,245,211,33,11,1,
PG&E,2019,6/8/19 21:19,6/9/19 9:54,"0 days,12 hrs,35 min",0.524,12.58,OROVILLE 1101,Outside of HFTD,2441,2102,325,204,14,
PG&E,2019,6/8/19 21:19,6/9/19 9:51,"0 days,12 hrs,32 min",0.522,12.53,OROVILLE 1102,Outside of HFTD,649,426,223,46,0,
PG&E,2019,6/8/19 21:19,6/9/19 9:40,"0 days,12 hrs,21 min",0.515,12.35,OROVILLE 1103,"TIER 2, Outside of HFTD",653,541,100,55,12,
PG&E,2019,6/8/19 21:19,6/9/19 9:48,"0 days,12 hrs,29 min",0.52,12.48,OROVILLE 1104,Outside of HFTD,1270,1151,119,96,0,
PG&E,2019,6/8/19 20:43,6/9/19 13:52,"0 days,17 hrs,9 min",0.715,17.15,PARADISE 1103,"TIER 2, TIER 3, Zone 1, Partially Outside HFTD",694,475,218,27,1,
PG&E,2019,6/8/19 20:54,6/9/19 14:40,"0 days,17 hrs,46 min",0.74,17.77,PARADISE 1104,"TIER 2, TIER 3, Zone 1, Partially Outside HFTD",579,480,99,31,0,
PG&E,2019,6/8/19 6:18,6/8/19 18:04,"0 days,11 hrs,46 min",0.49,11.77,PUTAH CREEK 1102,"TIER 2, Partially Outside HFTD",275,200,50,9,25,
PG&E,2019,6/8/19 20:47,6/9/19 13:19,"0 days,16 hrs,32 min",0.689,16.53,WYANDOTTE 1103*,"TIER 2, TIER 3, Partially Outside HFTD",1600,1462,129,110,9,
PG&E,2019,6/8/19 20:50,6/9/19 9:58,"0 days,13 hrs,8 min",0.547,13.13,WYANDOTTE 1106*,"TIER 2, Partially Outside HFTD",167,136,14,12,17,
PG&E,2019,6/8/19 20:43,6/9/19 15:43,"0 days,19 hrs,0 min",0.792,19,WYANDOTTE 1107*,"TIER 2, Tier 3, Partially Outside HFTD",1914,1786,102,142,26,
PG&E,2019,6/8/19 20:54,6/9/19 16:33,"0 days,19 hrs,39 min",0.819,19.65,WYANDOTTE 1109*,"TIER 2, Zone 1, Partially Outside HFTD",2175,1936,204,221,35,
PG&E,2019,6/8/19 21:13,6/9/19 9:22,"0 days,12 hrs,9 min",0.506,12.15,CENTERVILLE-TABLE MTN-OROVILLE 60KV LINE*,"TIER 2, TIER 3, Partially Outside HFTD",0,0,0,0,0,
PG&E,2019,6/8/19 21:09,6/9/19 10:15,"0 days,13 hrs,6 min",0.546,13.1,CENTERVILLE-TABLE MTN 60KV LINE*,"TIER 2, TIER 3, Partially Outside HFTD",1,0,1,0,0,
PG&E,2019,6/9/19 1:11,6/9/19 13:09,"0 days,11 hrs,58 min",0.499,11.97,COLGATE-PALERMO 60KV LINE*,"TIER 2, Partially Outside HFTD",0,0,0,0,0,
PG&E,2019,6/8/19 21:04,6/9/19 9:43,"0 days,12 hrs,39 min",0.527,12.65,DESABLA - CENTERVILLE 60KV LINE,TIER 3,1,0,1,0,0,
PG&E,2019,6/8/19 21:04,6/9/19 9:43,"0 days,12 hrs,39 min",0.527,12.65,FORKS OF THE BUTTE 60KV TAP ,TIER 3,1,0,1,0,0,
PG&E,2019,6/8/19 21:19,6/9/19 9:06,"0 days,11 hrs,47 min",0.491,11.78,PALERMO-OROVILLE #1 60KV LINE*,"TIER 2, Partially Outside HFTD",2,0,2,0,0,
PG&E,2019,6/8/19 21:19,6/9/19 9:38,"0 days,12 hrs,19 min",0.513,12.32,PALERMO-OROVILLE #2 60KV LINE*,"TIER 2, Partially Outside HFTD",2,0,2,0,0,
PG&E,2019,6/8/19 21:04,6/9/19 9:43,"0 days,12 hrs,39 min",0.527,12.65,ORO FINO 60KV TAP,TIER 3,0,0,0,0,0,
SCE,2019,9/24/19 14:46,9/24/19 20:34,"0 days,5 hrs,48 min",0.242,5.8,Saddleback,TIER 3,9,9,0,0,0,
SCE,2019,9/24/19 14:46,9/24/19 20:34,"0 days,5 hrs,48 min",0.242,5.8,Dysart,TIER 3,76,76,0,0,0,
PG&E,2019,9/23/19 17:06,9/24/19 13:45,"0 days,20 hrs,39 min",0.86,20.65,BANGOR 1101 ,"TIER 2, TIER 3, Partially Outside HFTD",2304,2032,233,154,39,
PG&E,2019,9/23/19 17:08,9/24/19 11:11,"0 days,18 hrs,3 min",0.752,18.05,BIG BEND 1101,"Tier 2, Tier 3,
Partially Outside
HFTD ",185,163,20,11,2,
PG&E,2019,9/23/19 17:08,9/24/19 12:42,"0 days,19 hrs,34 min",0.815,19.57,BIG BEND 1102,"Tier 3, Partially
Outside HFTD",370,328,36,20,6,
PG&E,2019,9/23/19 17:07,9/24/19 10:34,"0 days,17 hrs,27 min",0.727,17.45,BROWNS VALLEY 1101,"Tier 2, Partially
Outside HFTD",571,496,67,36,8,
PG&E,2019,9/23/19 17:11,9/24/19 14:08,"0 days,20 hrs,57 min",0.873,20.95,CHALLENGE 1102,"Tier 2, Tier 3,
Partially Outside 
HFTD ",823,711,109,51,3,
PG&E,2019,9/23/19 17:10,9/24/19 14:15,"0 days,21 hrs,5 min",0.878,21.08,DOBBINS 1101 ,"Tier 2, Tier 3,
Partially Outside
HFTD ",850,731,103,48,16,
PG&E,2019,9/23/19 17:11,9/24/19 16:39,"0 days,23 hrs,28 min",0.978,23.47,KANAKA 1101 ,"Tier 2, Tier 3,
Partially Outside
HFTD ",611,554,50,36,7,
PG&E,2019,9/23/19 17:19,9/24/19 12:58,"0 days,19 hrs,39 min",0.819,19.65,NARROWS 2101 ,"Tier 2, Partially
Outside HFTD",504,454,43,27,7,
PG&E,2019,9/23/19 17:19,9/24/19 14:10,"0 days,20 hrs,51 min",0.869,20.85,NARROWS 2102 ,"Tier 2, Partially
Outside HFTD",3402,3250,138,166,14,
PG&E,2019,9/23/19 17:19,9/24/19 14:19,"0 days,21 hrs,0 min",0.875,21.01,NARROWS 2105 ,"Tier 2, Partially
Outside HFTD",3897,3489,386,178,22,
PG&E,2019,9/23/19 17:14,9/24/19 8:28,"0 days,15 hrs,14 min",0.635,15.23,WYANDOTTE 1102,Tier 2 ,33,29,3,3,1,
PG&E,2019,9/23/19 17:07,9/24/19 14:10,"0 days,21 hrs,3 min",0.877,21.05,WYANDOTTE 1103,"Tier 2, Tier 3,
Partially Outside
HFTD ",1603,1464,130,113,9,
PG&E,2019,9/23/19 17:08,9/24/19 11:18,"0 days,18 hrs,10 min",0.757,18.17,WYANDOTTE 1105,"Tier 2, Tier 3,
Partially Outside
HFTD ",329,318,10,41,1,
PG&E,2019,9/23/19 17:13,9/24/19 15:27,"0 days,22 hrs,14 min",0.926,22.23,WYANDOTTE 1106,Tier 2 ,167,135,13,12,19,
PG&E,2019,9/23/19 17:14,9/24/19 13:11,"0 days,19 hrs,57 min",0.832,19.97,WYANDOTTE 1107,"HFTD Tier(s) 
Tier 2, Partially
Outside HFTD",1709,1595,90,135,24,
PG&E,2019,9/23/19 17:16,9/24/19 8:45,"0 days,15 hrs,29 min",0.645,15.48,WYANDOTTE 1109,"Tier 2, Partially
Outside HFTD",1370,1193,159,145,18,
PG&E,2019,9/23/19 17:10,9/24/19 12:31,"0 days,19 hrs,21 min",0.807,19.36,WYANDOTTE 1110,Tier 2 ,1638,1582,53,181,3,
PG&E,2019,9/23/19 17:06,9/24/19 8:00,"0 days,14 hrs,54 min",0.621,14.9,COLGATE - PALERMO 60KV,"Tier 2, Partially
Outside HFTD",,,,,,Transmission
PG&E,2019,9/23/19 17:19,9/24/19 8:56,"0 days,15 hrs,37 min",0.651,15.62,COLGATE - SMARTVILLE #1 60KV ,Tier 2 ,,,,,,Transmission
PG&E,2019,9/23/19 17:23,9/24/19 9:39,"0 days,16 hrs,16 min",0.678,16.27,COLGATE - SMARTVILLE #2 60KV ,Tier 2 ,,,,,,Transmission
PG&E,2019,9/23/19 17:47,9/24/19 8:37,"0 days,14 hrs,50 min",0.618,14.83,PALERMO - OROVILLE #1 60KV ,"Tier 2, Partially
Outside HFTD",,,,,,Transmission
PG&E,2019,9/23/19 17:47,9/24/19 8:57,"0 days,15 hrs,10 min",0.632,15.17,PALERMO - OROVILLE #2  60KV ,"Tier 2, Partially
Outside HFTD",,,,,,Transmission
PG&E,2019,9/23/19 17:23,9/23/19 17:47,"0 days,0 hrs,24 min",0.017,0.4,NARROWS #2,Tier 2 ,,,,,,Transmission
PG&E,2019,9/23/19 17:23,9/23/19 17:59,"0 days,0 hrs,36 min",0.025,0.6,SMARTVILLE -CAMP FAR WEST 60KV ,Tier 2 ,,,,,,Transmission
PG&E,2019,9/23/19 17:23,9/23/19 17:57,"0 days,0 hrs,34 min",0.024,0.57,SMARTVILLE -MARYSVILLE 60KV ,Tier 2 ,,,,,,Transmission
PG&E,2019,9/23/19 17:23,9/23/19 17:51,"0 days,0 hrs,28 min",0.019,0.47,SMARTVILLE - NICOLAUS #1 60KV ,Tier 2 ,,,,,,Transmission
PG&E,2019,9/23/19 17:23,9/23/19 17:47,"0 days,0 hrs,24 min",0.017,0.4,SMARTVILLE - NICOLAUS #2 60KV ,Tier 2 ,,,,,,Transmission
PG&E,2019,9/25/19 3:13,9/25/19 18:55,"0 days,15 hrs,42 min",0.654,15.7,BANGOR 1101 ,"Tier 2, Tier 3,
Partially Outside
HFTD ",2304,479,45,154,38,
PG&E,2019,9/25/19 3:06,9/25/19 16:20,"0 days,13 hrs,14 min",0.551,13.23,BIG BEND 1101 ,"Tier 2, Tier 3,
Partially Outside
HFTD ",185,106,12,11,2,
PG&E,2019,9/25/19 3:06,9/25/19 17:15,"0 days,14 hrs,9 min",0.59,14.15,BIG BEND 1102 ,"Tier 2, Tier 3,
Partially Outside
HFTD ",370,300,18,20,6,
PG&E,2019,9/25/19 3:01,9/25/19 15:18,"0 days,12 hrs,17 min",0.512,12.28,BROWNS VALLEY 1101,"Tier 2, Partially
Outside HFTD",571,9,1,36,7,
PG&E,2019,9/25/19 2:49,9/25/19 15:35,"0 days,12 hrs,46 min",0.532,12.77,BRUNSWICK 1102,"Tier 2, Tier 3,
Partially Outside
HFTD ",1379,12,12,43,0,
PG&E,2019,9/25/19 2:54,9/25/19 19:21,"0 days,16 hrs,27 min",0.685,16.45,BRUNSWICK 1105,"Tier 2, Tier 3,
Partially Outside
HFTD ",3400,30,5,160,6,
PG&E,2019,9/25/19 2:51,9/25/19 18:06,"0 days,15 hrs,15 min",0.635,15.25,BRUNSWICK 1106,"Tier 2, Tier 3,
Partially Outside
HFTD ",4482,58,8,214,11,
PG&E,2019,9/25/19 2:52,9/25/19 17:23,"0 days,14 hrs,31 min",0.605,14.52,BUCKS CREEK 1101,"Tier 2, Tier 3,
Partially Outside
HFTD ",3,0,3,0,0,
PG&E,2019,9/25/19 2:56,9/25/19 16:45,"0 days,13 hrs,49 min",0.576,13.82,BUTTE 1105,"Tier 2, Tier 3",180,152,9,6,2,
PG&E,2019,9/25/19 4:11,9/25/19 17:00,"0 days,12 hrs,49 min",0.534,12.82,CALISTOGA 1101,"Tier 2, Tier 3,
Partially Outside
HFTD ",1077,5,3,16,84,
PG&E,2019,9/25/19 3:37,9/25/19 16:32,"0 days,12 hrs,55 min",0.538,12.92,CHALLENGE 1102,"Tier 2, Tier 3,
Partially Outside
HFTD ",820,569,77,51,3,
PG&E,2019,9/25/19 3:04,9/25/19 15:20,"0 days,12 hrs,16 min",0.511,12.27,CLARK ROAD 1101,"Tier 2, Partially
Outside HFTD",14,0,4,0,0,
PG&E,2019,9/25/19 3:04,9/26/19 9:52,"1 days,6 hrs,48 min",1.283,30.8,CLARK ROAD 1102,"Tier 2, Tier 3,
Partially Outside
HFTD ",1056,766,83,64,22,
PG&E,2019,9/25/19 3:02,9/25/19 18:23,"0 days,15 hrs,21 min",0.64,15.35,DOBBINS 1101 ,"Tier 2, Tier 3,
Partially Outside
HFTD ",850,12,2,48,16,
PG&E,2019,9/25/19 2:59,9/25/19 14:23,"0 days,11 hrs,24 min",0.476,11.41,FORESTHILL 1101,"Tier 2, Tier 3,
Partially Outside
HFTD ",2211,22,2,138,1,
PG&E,2019,9/25/19 2:59,9/25/19 15:40,"0 days,12 hrs,41 min",0.528,12.68,FORESTHILL 1102,"Tier 2, Tier 3,
Partially Outside
HFTD ",420,11,0,13,0,
PG&E,2019,9/25/19 4:12,9/25/19 14:39,"0 days,10 hrs,27 min",0.435,10.45,FULTON 1107,Tier 3,169,4,2,7,5,
PG&E,2019,9/25/19 3:28,9/25/19 18:17,"0 days,14 hrs,49 min",0.617,14.82,KANAKA 1101 ,"Tier 2, Tier 3,
Partially Outside
HFTD ",611,501,29,36,7,
PG&E,2019,9/25/19 4:10,9/25/19 15:35,"0 days,11 hrs,25 min",0.476,11.42,MONTICELLO 1101,Tier 2,18,1,0,0,3,
PG&E,2019,9/25/19 3:02,9/25/19 17:45,"0 days,14 hrs,43 min",0.613,14.72,NARROWS 2101 ,"Tier 2, Partially
Outside HFTD",504,9,2,27,7,
PG&E,2019,9/25/19 3:02,9/25/19 19:25,"0 days,16 hrs,23 min",0.683,16.38,NARROWS 2102 ,"Tier 2, Partially
Outside HFTD",3401,22,3,166,14,
PG&E,2019,9/25/19 3:02,9/25/19 18:17,"0 days,15 hrs,15 min",0.635,15.25,NARROWS 2105 ,"Tier 2, Partially
Outside HFTD",3897,44,11,178,22,
PG&E,2019,9/25/19 2:53,9/25/19 16:47,"0 days,13 hrs,54 min",0.579,13.9,NOTRE DAME  1104,"Tier 2, Tier 3,
Partially Outside
HFTD ",214,145,23,7,3,
PG&E,2019,9/25/19 2:54,9/26/19 11:01,"1 days,8 hrs,7 min",1.338,32.12,ORO FINO 1101 ,Partially Outside HFTD,2284,2024,51,227,2,
PG&E,2019,9/25/19 2:54,9/26/19 10:38,"1 days,7 hrs,44 min",1.323,31.74,ORO FINO 1102 ,"Tier 2, Tier 3,
Partially Outside
HFTD ",1951,1645,96,107,12,
PG&E,2019,9/25/19 3:09,9/25/19 16:42,"0 days,13 hrs,33 min",0.565,13.55,OROVILLE 0402 ,Partially Outside HFTD,358,55,14,10,0,
PG&E,2019,9/25/19 3:09,9/25/19 16:37,"0 days,13 hrs,28 min",0.561,13.47,OROVILLE 0403 ,Partially Outside HFTD,241,3,18,12,1,
PG&E,2019,9/25/19 3:09,9/25/19 15:39,"0 days,12 hrs,30 min",0.521,12.5,OROVILLE 1101 ,Partially Outside HFTD,2462,1181,164,212,14,
PG&E,2019,9/25/19 3:09,9/25/19 15:47,"0 days,12 hrs,38 min",0.526,12.63,OROVILLE 1102 ,Partially Outside HFTD,654,69,121,47,0,
PG&E,2019,9/25/19 3:09,9/25/19 15:56,"0 days,12 hrs,47 min",0.533,12.78,OROVILLE 1103 ,Partially Outside HFTD,515,344,18,51,1,
PG&E,2019,9/25/19 3:09,9/25/19 16:02,"0 days,12 hrs,53 min",0.537,12.88,OROVILLE 1104 ,Partially Outside HFTD,1264,355,46,101,0,
PG&E,2019,9/25/19 2:46,9/25/19 17:09,"0 days,14 hrs,23 min",0.599,14.38,PARADISE 1103 ,"Tier 2, Tier 3,
Partially Outside
HFTD ",756,425,133,31,1,
PG&E,2019,9/25/19 2:48,9/25/19 19:01,"0 days,16 hrs,13 min",0.676,16.22,PARADISE 1104 ,"Tier 2, Tier 3,
Partially Outside
HFTD ",686,397,57,45,0,
PG&E,2019,9/25/19 2:50,9/25/19 20:58,"0 days,18 hrs,8 min",0.756,18.13,PARADISE 1105 ,"Tier 3,
Partially Outside
HFTD ",935,654,88,52,1,
PG&E,2019,9/25/19 2:51,9/25/19 15:41,"0 days,12 hrs,50 min",0.535,12.83,PARADISE 1106 ,"Tier 3,
Partially Outside
HFTD ",264,130,15,6,0,
PG&E,2019,9/25/19 4:09,9/25/19 15:16,"0 days,11 hrs,7 min",0.463,11.12,RINCON 1103,Tier 3,148,1,1,4,3,
PG&E,2019,9/25/19 2:51,9/25/19 14:39,"0 days,11 hrs,48 min",0.492,11.8,SMARTVILLE 1101,"Tier 2, Partially
Outside HFTD",257,6,2,17,5,
PG&E,2019,9/25/19 3:23,9/25/19 17:19,"0 days,13 hrs,56 min",0.581,13.93,WYANDOTTE  1102,Tier 2,33,23,2,3,1,
PG&E,2019,9/25/19 2:58,9/25/19 21:04,"0 days,18 hrs,6 min",0.754,18.1,WYANDOTTE 1103,"Tier 2, Tier 3,
Partially Outside
HFTD ",1603,666,51,113,9,
PG&E,2019,9/25/19 3:06,9/25/19 15:26,"0 days,12 hrs,20 min",0.514,12.34,WYANDOTTE 1105,Tier 2,329,275,3,41,1,
PG&E,2019,9/25/19 3:03,9/25/19 16:19,"0 days,13 hrs,16 min",0.553,13.27,WYANDOTTE 1106,Tier 2,167, , ,12,19,
PG&E,2019,9/25/19 3:15,9/25/19 18:21,"0 days,15 hrs,6 min",0.629,15.1,WYANDOTTE 1107,"Tier 2, Partially
Outside HFTD",1917,523,18,150,28,
PG&E,2019,9/25/19 2:54,9/25/19 16:27,"0 days,13 hrs,33 min",0.565,13.56,WYANDOTTE 1109,"Tier 2, Partially
Outside HFTD",2285,120,9,237,36,
PG&E,2019,9/25/19 2:51,9/25/19 16:54,"0 days,14 hrs,3 min",0.585,14.05,WYANDOTTE1110,Tier 2,2016,29,10,204,3,
PG&E,2019,9/25/19 3:13,9/25/19 16:07,"0 days,12 hrs,54 min",0.537,12.9,COLGATE - PALERMO 60KV,"Tier 2, Partially
Outside HFTD",,,,,,Transmission
PG&E,2019,9/25/19 3:02,9/25/19 15:36,"0 days,12 hrs,34 min",0.524,12.57,COLGATE - SMARTVILLE #1 60KV ,Tier 2,,,,,,Transmission
PG&E,2019,9/25/19 3:07,9/25/19 15:44,"0 days,12 hrs,37 min",0.526,12.62,COLGATE - SMARTVILLE #2 60KV ,Tier 2,,,,,,Transmission
PG&E,2019,9/25/19 3:09,9/25/19 15:40,"0 days,12 hrs,31 min",0.522,12.52,PALERMO - OROVILLE #1 60KV ,"Tier 2, Partially
Outside HFTD",,,,,,Transmission
PG&E,2019,9/25/19 3:09,9/25/19 16:24,"0 days,13 hrs,15 min",0.552,13.25,PALERMO - OROVILLE #2  60KV ,"Tier 2, Partially
Outside HFTD",,,,,,Transmission
PG&E,2019,9/25/19 2:54,9/25/19 15:54,"0 days,13 hrs,0 min",0.542,13,DESABLA - CENTERVILLE 60KV ,Tier 3,,,,,,Transmission
PG&E,2019,9/25/19 2:54,9/25/19 15:54,"0 days,13 hrs,0 min",0.542,13,FORKS OF THE BUTTE TAP 60KV,Tier 3,,,,,,Transmission
PG&E,2019,9/25/19 2:51,9/25/19 14:33,"0 days,11 hrs,42 min",0.487,11.7,MIDDLE FORK #1 60KV,"Tier 2, Tier 3",,,,,,Transmission
PG&E,2019,9/25/19 2:54,9/25/19 15:54,"0 days,13 hrs,0 min",0.542,13,ORO FINO TAP #60KV,Tier 3,,,,,,Transmission
PG&E,2019,9/25/19 2:51,9/25/19 13:47,"0 days,10 hrs,56 min",0.456,10.93,WEIMAR #1 60KV,Tier 3,,,,,,Transmission
PG&E,2019,9/25/19 2:59,9/25/19 15:54,"0 days,12 hrs,55 min",0.538,12.92,CENTERVILLE -TABLE  MOUNTAIN 60KV ,"Tier 2, Tier 3,
Partially Outside
HFTD ",,,,,,Transmission
PG&E,2019,9/25/19 3:04,9/25/19 15:02,"0 days,11 hrs,58 min",0.499,11.97,CENTERVILLE -TABLE MOUNTAIN - OROVILLE 60KV ,"Tier 2, Tier 3,
Partially Outside
HFTD ",,,,,,Transmission
PG&E,2019,10/5/19 22:07,10/6/19 11:37,"0 days,13 hrs,30 min",0.563,13.5,Big Bend 1101,"Tier 2, Tier 3",187,165,20,11,2,
PG&E,2019,10/5/19 22:07,10/6/19 13:16,"0 days,15 hrs,9 min",0.631,15.15,Big Bend1102,"Tier 3, partially outside HFTD",370,328,36,19,6,
PG&E,2019,10/5/19 22:11,10/6/19 12:54,"0 days,14 hrs,43 min",0.613,14.72,Bucks Creek 1101,"Tier 2, Tier 3",4,0,3,0,1,
PG&E,2019,10/5/19 22:05,10/6/19 10:24,"0 days,12 hrs,19 min",0.513,12.32,Butte 1105 *,"Tier 2, Tier 3, partially outside HFTD",182,164,16,6,2,
PG&E,2019,10/5/19 22:18,10/6/19 10:18,"0 days,12 hrs,0 min",0.5,12,Clark Road 1101,"Tier 2, partially outside HFTD",14,0,14,0,0,
PG&E,2019,10/5/19 22:18,10/6/19 13:30,"0 days,15 hrs,12 min",0.633,15.2,Clark Road 1102,"Tier 2, Tier 3, partially outside HFTD","1,055",911,122,64,22,
PG&E,2019,10/5/19 22:04,10/6/19 15:46,"0 days,17 hrs,42 min",0.738,17.7,Kanaka 1101,"Tier 2, Tier 3, partially outside HFTD",609,552,50,34,7,
PG&E,2019,10/5/19 22:06,10/6/19 10:33,"0 days,12 hrs,27 min",0.519,12.45,Notre Dame 1104 *,"Tier 2, Tier 3, partially outside HFTD",300,261,36,12,3,
PG&E,2019,10/5/19 22:11,10/6/19 12:56,"0 days,14 hrs,45 min",0.615,14.75,Oro Fino 1101,Tier 3,"2,279","2,206",71,221,2,
PG&E,2019,10/5/19 22:11,10/6/19 14:27,"0 days,16 hrs,16 min",0.678,16.27,Oro Fino 1102,"Tier 2, Tier 3","1,947","1,812",123,106,12,
PG&E,2019,10/5/19 22:35,10/6/19 12:41,"0 days,14 hrs,6 min",0.588,14.1,Paradise 1103,"Tier 2, Tier 3, partially outside HFTD, Zone 1",766,528,237,32,1,
PG&E,2019,10/5/19 22:03,10/6/19 12:29,"0 days,14 hrs,26 min",0.601,14.43,Paradise 1104,"Tier 2, Tier 3, partially outside HFTD, Zone 1",697,564,133,44,0,
PG&E,2019,10/5/19 22:04,10/6/19 13:09,"0 days,15 hrs,5 min",0.628,15.08,Paradise 1105,"Tier 3, partially outside HFTD, Zone 1",951,750,200,52,1,
PG&E,2019,10/5/19 22:05,10/6/19 10:31,"0 days,12 hrs,26 min",0.518,12.43,Paradise 1106,"Tier 3, partially outside HFTD, Zone 1",267,209,58,7,0,
PG&E,2019,10/5/19 22:10,10/6/19 12:20,"0 days,14 hrs,10 min",0.59,14.17,Sycamore Creek 1111 *,"Tier 2, Tier 3, partially outside HFTD, Zone 1",578,516,55,21,7,
PG&E,2019,10/5/19 22:13,10/6/19 14:20,"0 days,16 hrs,7 min",0.672,16.12,Wyandotte 1103 *,"Tier 2, Tier 3, partially outside HFTD, Zone 1",769,697,66,48,6,
PG&E,2019,10/5/19 22:07,10/6/19 10:22,"0 days,12 hrs,15 min",0.51,12.25,Wyandotte 1105,"Tier 2, Tier 3, partially outside HFTD, Zone 1",329,318,10,41,1,
PG&E,2019,10/5/19 22:15,10/6/19 11:13,"0 days,12 hrs,58 min",0.54,12.97,Centerville – Table Mtn 60kV ,"Tier 2, Tier 3",,,,,,Transmission
PG&E,2019,10/5/19 22:18,10/6/19 10:39,"0 days,12 hrs,21 min",0.515,12.35,Centerville – Table Mtn – Oroville 60kV ,"Tier 2, Tier 3",,,,,,Transmission
PG&E,2019,10/5/19 22:11,10/6/19 11:03,"0 days,12 hrs,52 min",0.536,12.87,DeSabla – Centerville 60kV ,Tier 3,,,,,,Transmission
PG&E,2019,10/5/19 22:11,10/6/19 11:03,"0 days,12 hrs,52 min",0.536,12.87,Forks of the Butte Tap 60kV,Tier 3,,,,,,Transmission
PG&E,#VALUE!,De-energized prior to beginning of event for scheduled maintenance.,10/6/19 14:21,,,,Kanaka 115 kV TAP,"Tier 2, Tier 3",,,,,,Transmission
PG&E,2019,10/5/19 22:11,10/6/19 11:03,"0 days,12 hrs,52 min",0.536,12.87,Oro Fino Tap 60kV,Tier 3,,,,,,Transmission
PG&E,#VALUE!,De-energized prior to beginning of event for scheduled maintenance.,10/6/19 14:21,,,,Woodleaf – Palermo 115kV,"Tier 2, Tier 3",,,,,,Transmission
PG&E,2019,10/9/19 3:31,10/12/19 12:57,"3 days,9 hrs,26 min",3.393,81.43,ALLEGHANY-1101 ,"TIER 2, TIER 3, PARTIALLY OUTSIDE HFTD ",1038,874,160,12,4,
PG&E,2019,10/9/19 3:36,10/11/19 18:03,"2 days,14 hrs,27 min",2.602,62.45,ALLEGHANY-1102 ,TIER 3,151,127,22,3,2,
PG&E,2019,10/9/19 0:19,10/10/19 15:31,"1 days,15 hrs,12 min",1.633,39.2,ALTO-1120 ,"TIER 2, PARTIALLY OUTSIDE HFTD ",1195,1139,50,15,6,
PG&E,2019,10/9/19 0:27,10/11/19 10:52,"2 days,10 hrs,25 min",2.434,58.42,ALTO-1125 ,"TIER 2, TIER 3, PARTIALLY OUTSIDE HFTD ",3431,3277,125,39,29,
PG&E,2019,10/9/19 3:27,10/11/19 9:58,"2 days,6 hrs,31 min",2.272,54.52,ANDERSON-1101 ,"TIER 2, PARTIALLY OUTSIDE HFTD ",1604,1386,200,116,18,
PG&E,2019,10/9/19 3:24,10/10/19 21:09,"1 days,17 hrs,45 min",1.74,41.75,ANDERSON-1102 ,NON HFTD,1322,972,338,59,12,
PG&E,2019,10/9/19 3:20,10/11/19 16:58,"2 days,13 hrs,38 min",2.568,61.63,ANDERSON-1103 ,"TIER 2, PARTIALLY OUTSIDE HFTD ",884,773,96,50,15,
PG&E,2019,10/9/19 1:08,10/10/19 17:34,"1 days,16 hrs,26 min",1.685,40.43,ANITA-1106 ,"TIER 2, PARTIALLY OUTSIDE HFTD ",65,59,4,1,2,
PG&E,2019,10/9/19 2:50,10/11/19 11:27,"2 days,8 hrs,37 min",2.359,56.62,ANNAPOLIS-1101 ,TIER 2,219,158,52,5,9,
PG&E,2019,10/9/19 5:42,10/11/19 16:38,"2 days,10 hrs,56 min",2.456,58.93,APPLE HILL-1104 ,"TIER 2, TIER 3, PARTIALLY OUTSIDE HFTD ",2423,2236,157,119,30,
